,College Code,College Name,Branch Code,Year,Branch Name,District,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
3170,1309.0,"MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,NO.363, ARCOT ROAD,,CHENNAI DIST, PIN - 600024.",IT,2018,information technology,CHENNAI,180.0,174.5,172.25,168.5,,,150.0,99.5,
3171,1309.0,"MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,NO.363, ARCOT ROAD,,CHENNAI DIST, PIN - 600024.",ME,2018,mechanical engineering,CHENNAI,176.75,164.5,169.75,159.25,,,83.0,,
3172,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",CE,2018,civil engineering,KANCHEEPURAM,104.25,,,,,,,,
3173,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",CS,2018,computer science and engg.,KANCHEEPURAM,151.25,122.75,100.0,99.5,,,101.5,,
3174,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",EC,2018,electronics and communication engg.,KANCHEEPURAM,100.75,,,,,,,,
3175,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,92.25,,,,,,,,
3176,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",IT,2018,information technology,KANCHEEPURAM,130.75,95.75,,90.0,,,,,
3177,1310.0,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,JYOTHI NAGAR,,KANCHEEPURAM DIST, PIN - 600097.",ME,2018,mechanical engineering,KANCHEEPURAM,102.25,,96.75,,,,100.25,,
3178,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",AE,2018,aeronautical engineering,CHENNAI,172.5,130.75,152.0,103.75,,,137.0,,
3179,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",AU,2018,automobile engineering,CHENNAI,85.25,,,,,,,,
3180,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",CE,2018,civil engineering,CHENNAI,116.0,,,,,,,,
3181,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",CS,2018,computer science and engg.,CHENNAI,160.25,148.75,146.5,139.75,,,83.5,,
3182,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",EC,2018,electronics and communication engg.,CHENNAI,142.0,101.75,131.5,105.0,,,110.25,,
3183,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",EE,2018,electrical and electronics engg.,CHENNAI,82.0,,,,,,,,
3184,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",EI,2018,electronics and instru engg.,CHENNAI,124.25,,,,,,,,
3185,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",IT,2018,information technology,CHENNAI,147.5,135.25,,111.0,,,118.25,,
3186,1311.0,"K.C.G. COLLEGE OF TECHNOLOGY,RAJIV GANDHI SALAI,,CHENNAI DIST, PIN - 600097.",ME,2018,mechanical engineering,CHENNAI,136.5,111.25,,113.0,,,115.25,,
3187,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",BM,2018,bio medical engineering,CHENNAI,160.25,133.5,114.5,93.25,,,80.75,,149.5
3188,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",CE,2018,civil engineering,CHENNAI,131.0,,,,,,,,
3189,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",CS,2018,computer science and engg.,CHENNAI,97.25,,,,,,,,
3190,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",EC,2018,electronics and communication engg.,CHENNAI,149.0,,,,,,,,
3191,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",EE,2018,electrical and electronics engg.,CHENNAI,130.25,,,,,,,,
3192,1313.0,"SMK FOMRA INSTITUTE OF TECHNOLOGY,FOMRA NAGAR, OMR, IT HIGH WAY,CHENNAI DIST, PIN - 603103.",ME,2018,mechanical engineering,CHENNAI,108.0,,,,,,,,
3193,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",BM,2018,bio medical engineering,KANCHEEPURAM,192.5,191.5,190.75,187.5,,,165.25,114.5,
3194,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",CE,2018,civil engineering,KANCHEEPURAM,192.0,190.5,189.5,187.75,,,167.25,117.0,
3195,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",CH,2018,chemical engineering,KANCHEEPURAM,192.25,190.75,191.0,186.75,,,166.0,155.75,
3196,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",CS,2018,computer science and engg.,KANCHEEPURAM,196.0,195.25,192.0,193.0,,,176.5,155.0,151.0
3197,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",EC,2018,electronics and communication engg.,KANCHEEPURAM,195.75,194.75,190.75,192.5,,,177.75,148.0,153.75
3198,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,194.25,193.5,191.0,190.75,,,172.25,159.75,
3199,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",IT,2018,information technology,KANCHEEPURAM,195.0,194.25,190.5,190.5,,,174.0,127.5,135.75
3200,1315.0,"SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING (AUTONOMOUS),RAJIV GANDHI SALAI (OMR),KANCHEEPURAM DIST, PIN - 603110.",ME,2018,mechanical engineering,KANCHEEPURAM,194.5,192.75,189.75,190.75,,,171.5,147.5,176.75
3201,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",BM,2018,bio medical engineering,KANCHEEPURAM,156.25,95.5,105.25,116.0,,,125.75,,
3202,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",CE,2018,civil engineering,KANCHEEPURAM,92.25,,,,,,,,
3203,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",CH,2018,chemical engineering,KANCHEEPURAM,163.0,109.0,135.5,98.25,,,,,113.0
3204,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",CS,2018,computer science and engg.,KANCHEEPURAM,144.75,115.5,136.75,103.25,,,87.25,,
3205,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",EC,2018,electronics and communication engg.,KANCHEEPURAM,129.0,93.5,,98.25,,,120.25,,
3206,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,112.75,93.75,,,,,108.5,,
3207,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",IT,2018,information technology,KANCHEEPURAM,136.0,86.25,134.5,105.0,,,112.0,,
3208,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",MC,2018,mechatronics,KANCHEEPURAM,148.75,113.5,135.5,114.75,,,116.5,117.5,
3209,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",ME,2018,mechanical engineering,KANCHEEPURAM,125.5,98.0,,83.75,,,117.25,,
3210,1316.0,"AGNI COLLEGE OF TECHNOLOGY,THALAMBUR, OLD MAHABALIPURAM ROAD,KANCHEEPURAM DIST, PIN - 600130.",MU,2018,mechanical engineering and automation,KANCHEEPURAM,129.75,99.75,,,,,85.5,129.0,
3211,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",BT,2018,bio-technology,KANCHEEPURAM,184.75,175.25,184.0,176.5,,,138.0,,
3212,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CE,2018,civil engineering,KANCHEEPURAM,178.25,166.0,137.75,170.5,,,137.75,,
3213,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CH,2018,chemical engineering,KANCHEEPURAM,184.0,180.25,178.5,170.5,,,111.5,,
3214,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CS,2018,computer science and engg.,KANCHEEPURAM,190.5,188.5,185.5,184.5,,,151.0,,
3215,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EC,2018,electronics and communication engg.,KANCHEEPURAM,190.0,187.75,187.25,183.0,,,152.0,,101.75
3216,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,181.75,177.25,167.0,170.5,,,86.0,,
3217,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EI,2018,electronics and instru engg.,KANCHEEPURAM,153.0,94.5,111.75,114.75,,,112.5,,
3218,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IC,2018,instrumentation and control,KANCHEEPURAM,129.25,98.0,,112.5,,,,,
3219,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IT,2018,information technology,KANCHEEPURAM,187.0,182.75,181.75,177.5,,,128.25,,
3220,1317.0,"St.JOSEPH'S COLLEGE OF ENGINEERING,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",ME,2018,mechanical engineering,KANCHEEPURAM,186.75,182.0,176.0,174.0,,,140.75,,
3221,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",CE,2018,civil engineering,CHENNAI,106.25,,,,,,,,
3222,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",CS,2018,computer science and engg.,CHENNAI,138.5,97.5,,102.0,,,124.5,,
3223,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",EC,2018,electronics and communication engg.,CHENNAI,115.75,96.75,,86.25,,,81.0,,
3224,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",EE,2018,electrical and electronics engg.,CHENNAI,97.75,,,93.0,,,,,
3225,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",IT,2018,information technology,CHENNAI,169.75,130.0,107.25,139.0,,,86.25,,
3226,1318.0,"T.J. INSTITUTE OF TECHNOLOGY,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD), KARAPAKKAM,CHENNAI DIST, PIN - 600097.",ME,2018,mechanical engineering,CHENNAI,115.75,87.0,103.5,92.75,,,,,
3227,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",CE,2018,civil engineering,CHENNAI,85.0,,,,,,,,
3228,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",CS,2018,computer science and engg.,CHENNAI,107.5,91.0,87.25,77.5,,,80.5,100.5,
3229,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",EC,2018,electronics and communication engg.,CHENNAI,83.75,,,,,,,,
3230,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",EE,2018,electrical and electronics engg.,CHENNAI,111.75,,,,,,,,
3231,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",IT,2018,information technology,CHENNAI,103.0,94.75,,85.75,,,81.75,,
3232,1319.0,"THANGAVELU ENGINEERING COLLEGE,RAJIV GANDHI SALAI (OLD MAHABALIPURAM ROAD),,CHENNAI DIST, PIN - 600097.",ME,2018,mechanical engineering,CHENNAI,80.5,,,,,,,,
3233,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",CE,2018,civil engineering,KANCHEEPURAM,137.75,,,,,,,,
3234,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",CS,2018,computer science and engg.,KANCHEEPURAM,150.25,131.0,136.5,93.0,,,77.75,,
3235,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",EC,2018,electronics and communication engg.,KANCHEEPURAM,85.5,,,,,,,,
3236,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,95.25,,,,,,,,
3237,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",IT,2018,information technology,KANCHEEPURAM,78.5,,,,,,,,
3238,1320.0,"JEPPIAAR SRR ENGINEERING COLLEGE,OLD MAMALLAPURAM ROAD, I.T HIGHWAY, CHENNAI,,KANCHEEPURAM DIST, PIN - 603103.",ME,2018,mechanical engineering,KANCHEEPURAM,90.25,,,,,,,,
3239,1321.0,"CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,T.V.K INDUSTRIAL ESTATE,,CHENNAI DIST, PIN - 600032.",MN,2018,manufacturing engineering,CHENNAI,186.5,181.75,182.5,176.5,,,157.5,113.25,129.5
3240,1321.0,"CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,T.V.K INDUSTRIAL ESTATE,,CHENNAI DIST, PIN - 600032.",PA,2018,plastic technology,CHENNAI,187.5,183.75,183.0,176.75,,,159.25,125.0,
3241,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",AE,2018,aeronautical engineering,KANCHEEPURAM,95.75,,,,,,,,
3242,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",CE,2018,civil engineering,KANCHEEPURAM,85.25,,,,,,,,
3243,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",CS,2018,computer science and engg.,KANCHEEPURAM,84.0,,,81.5,,,83.25,,
3244,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",EC,2018,electronics and communication engg.,KANCHEEPURAM,81.5,,,,,,,,
3245,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,86.5,,,,,,,,
3246,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",IT,2018,information technology,KANCHEEPURAM,82.75,,,,,,78.25,,
3247,1322.0,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ECR,,KANCHEEPURAM DIST, PIN - 603104.",ME,2018,mechanical engineering,KANCHEEPURAM,84.25,,,,,,,,
3248,1323.0,"A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,NELVOY, MADURANTHAGAM(TK.),KANCHEEPURAM DIST, PIN - 603107.",CE,2018,civil engineering,KANCHEEPURAM,79.0,,,,,,,,
3249,1323.0,"A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,NELVOY, MADURANTHAGAM(TK.),KANCHEEPURAM DIST, PIN - 603107.",CS,2018,computer science and engg.,KANCHEEPURAM,82.5,,,,,,,,
3250,1323.0,"A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,NELVOY, MADURANTHAGAM(TK.),KANCHEEPURAM DIST, PIN - 603107.",ME,2018,mechanical engineering,KANCHEEPURAM,92.75,,,,,,,,
3251,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",CE,2018,civil engineering,KANCHEEPURAM,118.25,,,,,,,,
3252,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",CS,2018,computer science and engg.,KANCHEEPURAM,172.75,164.75,144.25,146.75,,,87.0,,
3253,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",EC,2018,electronics and communication engg.,KANCHEEPURAM,160.5,147.25,95.75,133.0,,,86.25,,
3254,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,96.25,,,,,,,,
3255,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",IT,2018,information technology,KANCHEEPURAM,154.0,145.25,114.75,123.75,,,92.25,,
3256,1324.0,"SRI SAI RAM INSTITUTE OF TECHNOLOGY,SAI LEO NAGAR, WEST TAMBARAM,KANCHEEPURAM DIST, PIN - 600044.",ME,2018,mechanical engineering,KANCHEEPURAM,142.5,108.75,,104.5,,,128.75,,
3257,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",CE,2018,civil engineering,KANCHEEPURAM,93.5,,,,,,,,
3258,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",CS,2018,computer science and engg.,KANCHEEPURAM,149.5,118.25,92.75,101.75,,,113.25,93.75,
3259,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",EC,2018,electronics and communication engg.,KANCHEEPURAM,121.25,102.0,,86.5,,,78.0,115.25,
3260,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,80.5,,,,,,,,
3261,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",IT,2018,information technology,KANCHEEPURAM,129.0,94.0,135.75,95.5,,,113.0,,
3262,1325.0,"St. JOSEPH COLLEGE OF ENGINEERING,NEAR TOLL PLAZA, SRIPERUMBUDUR,KANCHEEPURAM DIST, PIN - 602117.",ME,2018,mechanical engineering,KANCHEEPURAM,125.5,98.0,88.5,83.75,,,79.25,,
3263,1333.0,"VI INSTITUTE OF TECHNOLOGY,NO:96, CHENGALPATTU - THIRUPORUR HIGHWAY,KANCHEEPURAM DIST, PIN - 603108.",CE,2018,civil engineering,KANCHEEPURAM,90.0,,,,,,,,
3264,1333.0,"VI INSTITUTE OF TECHNOLOGY,NO:96, CHENGALPATTU - THIRUPORUR HIGHWAY,KANCHEEPURAM DIST, PIN - 603108.",CS,2018,computer science and engg.,KANCHEEPURAM,99.75,,,88.75,,,83.0,,
3265,1333.0,"VI INSTITUTE OF TECHNOLOGY,NO:96, CHENGALPATTU - THIRUPORUR HIGHWAY,KANCHEEPURAM DIST, PIN - 603108.",EC,2018,electronics and communication engg.,KANCHEEPURAM,93.5,,,,,,83.0,,
3266,1333.0,"VI INSTITUTE OF TECHNOLOGY,NO:96, CHENGALPATTU - THIRUPORUR HIGHWAY,KANCHEEPURAM DIST, PIN - 603108.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,81.5,,,,,,,,
3267,1333.0,"VI INSTITUTE OF TECHNOLOGY,NO:96, CHENGALPATTU - THIRUPORUR HIGHWAY,KANCHEEPURAM DIST, PIN - 603108.",ME,2018,mechanical engineering,KANCHEEPURAM,82.5,,,,,,,,
3268,1334.0,"ARS COLLEGE OF ENGINEERING,SATTAMANGALAM, MARAIMALAI NAGAR,,KANCHEEPURAM DIST, PIN - 603209.",CE,2018,civil engineering,KANCHEEPURAM,119.0,,,,,,,,
3269,1334.0,"ARS COLLEGE OF ENGINEERING,SATTAMANGALAM, MARAIMALAI NAGAR,,KANCHEEPURAM DIST, PIN - 603209.",EC,2018,electronics and communication engg.,KANCHEEPURAM,184.25,,,,,,,,
3270,1334.0,"ARS COLLEGE OF ENGINEERING,SATTAMANGALAM, MARAIMALAI NAGAR,,KANCHEEPURAM DIST, PIN - 603209.",ME,2018,mechanical engineering,KANCHEEPURAM,79.75,,,,,,,,
3271,1335.0,"SRI KRISHNA INSTITUTE OF TECHNOLOGY,NAVANEEDHAM NAGAR,NEAR PADAPPAI,VIA TAMBARAM,,KANCHEEPURAM DIST, PIN - 601301.",EC,2018,electronics and communication engg.,KANCHEEPURAM,189.0,,,,,,,,
3272,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",CE,2018,civil engineering,KANCHEEPURAM,150.0,117.5,127.75,131.5,,,,,79.0
3273,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",CS,2018,computer science and engg.,KANCHEEPURAM,188.0,175.5,161.25,164.0,,,108.5,125.25,
3274,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",EC,2018,electronics and communication engg.,KANCHEEPURAM,185.0,171.5,137.0,156.25,,,97.0,,
3275,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",EE,2018,electrical and electronics engg.,KANCHEEPURAM,176.75,162.0,152.5,138.5,,,113.25,,
3276,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",MC,2018,mechatronics,KANCHEEPURAM,186.25,178.0,168.0,167.5,,,134.75,,
3277,1399.0,"CHENNAI INSTITUTE OF TECHNOLOGY,SARATHY NAGAR, KUNDRATHUR,KANCHEEPURAM DIST, PIN - 600069.",ME,2018,mechanical engineering,KANCHEEPURAM,181.5,161.25,105.0,151.5,,,93.25,146.75,
3278,1401.0,"ADHIPARASAKTHI ENGINEERING COLLEGE,MELMARUVATHUR (POST) , MELMARUVATHUR (VILLAGE),KANCHEEPURAM DIST, PIN - 603319.",CE,2018,civil engineering,KANCHEEPURAM,95.5,,,91.75,,,88.5,,
3279,1401.0,"ADHIPARASAKTHI ENGINEERING COLLEGE,MELMARUVATHUR (POST) , MELMARUVATHUR (VILLAGE),KANCHEEPURAM DIST, PIN - 603319.",CH,2018,chemical engineering,KANCHEEPURAM,157.25,146.75,137.25,128.0,,,115.25,,
